1504232820	394.85	394.91	394.91	394.86	21.35722682	1504232820	4763	4763.01	4763.01	4763	7.14931254
1504232760	394.9	394.91	394.91	394.91	3.93371678	1504232760	4763	4763.01	4763.01	4763.01	0.68358518
1504232700	394.9	394.95	394.95	394.9	28.71356849	1504232700	4763.01	4763.01	4763.01	4763.01	4.54317675
1504232640	394.91	394.96	394.91	394.96	51.5345843	1504232640	4763	4763.01	4763.01	4763.01	3.39920186
1504232580	394.9	394.96	394.96	394.9	124.3406165	1504232580	4763	4763.01	4763.01	4763	2.18515966
1504232520	394.95	394.96	394.96	394.96	5.57056901	1504232520	4763	4763.01	4763.01	4763.01	6.64904289
1504232460	394.67	394.97	394.68	394.96	70.00736292	1504232460	4763	4763.01	4763.01	4763.01	2.29619347
1504232400	394.66	394.97	394.67	394.68	37.15776914	1504232400	4763.01	4763.01	4763.01	4763.01	6.50025735
1504232340	394.26	394.67	394.26	394.67	32.62028256	1504232340	4763.01	4763.01	4763.01	4763.01	8.65559776
1504232280	394.24	394.26	394.25	394.26	29.79810825	1504232280	4763	4763.01	4763.01	4763.01	13.15541265
1504232220	394.11	394.99	394.99	394.25	121.3391726	1504232220	4763	4763.01	4763.01	4763.01	4.3865498
1504232160	395	395.01	395.01	395	16.43122038	1504232160	4763	4763.01	4763.01	4763.01	7.21705919
1504232100	395	395.01	395.01	395.01	41.23038057	1504232100	4763.01	4763.01	4763.01	4763.01	4.22789629
1504232040	395	395.04	395.04	395.01	82.05793538	1504232040	4763	4763.01	4763.01	4763.01	6.78558486
1504231980	395.03	395.04	395.04	395.04	35.56924632	1504231980	4763	4763.01	4763.01	4763.01	4.83666351
1504231920	395.03	395.04	395.04	395.04	31.8683149	1504231920	4763	4763.01	4763.01	4763.01	8.55360629
1504231860	394.12	395.02	394.13	395.02	409.9484855	1504231860	4763	4763.01	4763.01	4763.01	3.66549953
1504231800	394.12	394.13	394.13	394.13	112.4036776	1504231800	4763	4763.01	4763.01	4763.01	10.77423493
1504231740	394.08	394.13	394.09	394.12	33.90781218	1504231740	4763	4763.01	4763.01	4763.01	10.04786453
1504231680	393.39	394.02	393.4	394.01	124.7791905	1504231680	4763	4763.01	4763	4763.01	19.36162312
